pidlink,age,male,edu_level,rural,smoking,rural_no_migration,urban_no_migration,urban_to_rural_migration,rural_to_urban_migration,rural_to_rural_migration,urban_to_urban_migration,never_smoking,always_smoking,started_smoking
170160002,56,0,,0,0,0,1,0,0,0,0,1,0,0
170160003,36,1,,0,0,0,1,0,0,0,0,1,0,0
170160004,53,0,,0,0,0,1,0,0,0,0,0,0,0
170160006,33,0,,0,0,0,1,0,0,0,0,1,0,0
170180001,72,1,,0,0,0,1,0,0,0,0,1,0,0
170180003,44,1,,1,0,,,,,,,1,0,0
170180005,33,1,,0,0,0,1,0,0,0,0,0,0,0
170180006,41,0,,1,0,,,,,,,1,0,0
170180007,21,0,4,0,0,,,,,,,,,
170180008,27,0,,0,0,0,1,0,0,0,0,1,0,0
170184202,39,0,,0,0,,,,,,,0,0,0
170184203,15,1,3,0,0,,,,,,,,,
170190002,72,0,,0,0,,,,,,,1,0,0
170190003,54,0,,0,0,0,0,0,0,0,1,1,0,0
170195101,53,1,,,,,,,,,,,,
170200002,82,0,,0,0,0,1,0,0,0,0,1,0,0
170410001,60,1,,0,1,0,1,0,0,0,0,0,0,1
170410003,39,1,,0,1,0,1,0,0,0,0,0,0,1
170410004,29,0,,0,0,0,1,0,0,0,0,0,0,0
171010001,69,1,,1,1,1,0,0,0,0,0,0,0,1
171010002,64,0,,1,0,1,0,0,0,0,0,0,0,0
171010003,37,0,,1,0,1,0,0,0,0,0,1,0,0
171010004,33,0,,1,0,,,,,,,1,0,0
171010006,29,0,2,0,0,,,,,,,,,
171010008,35,1,2,1,1,,,,,,,,,
171015203,32,1,,0,0,,,,,,,,,
171020003,47,0,,1,0,1,0,0,0,0,0,1,0,0
171020004,54,1,,1,0,1,0,0,0,0,0,1,0,0
171020005,26,0,4,1,0,,,,,,,,,
171021104,21,1,3,1,1,,,,,,,,,
171030001,60,1,,1,0,1,0,0,0,0,0,1,0,0
171030002,54,0,,1,0,1,0,0,0,0,0,0,0,0
171030003,36,0,,0,0,,,,,,,0,0,0
171030005,22,1,4,1,0,0,0,0,0,1,0,0,0,0
171030006,82,0,,1,1,,,,,,,0,0,1
171034101,36,1,,0,0,,,,,,,1,0,0
171040001,58,1,,1,0,,,,,,,1,0,0
171040003,38,0,1,0,0,,,,,,,,,
171040004,56,1,,1,0,,,,,,,,,
171045101,42,1,2,0,0,,,,,,,,,
171050002,81,0,,1,0,,,,,,,1,0,0
171050003,50,1,,1,1,,,,,,,,,
171050004,46,0,1,1,0,,,,,,,,,
171060001,67,1,,1,1,,,,,,,0,0,1
171060002,73,0,,1,1,0,0,0,0,1,0,0,1,0
171070002,67,0,,1,0,1,0,0,0,0,0,0,0,0
171070004,36,0,,1,0,1,0,0,0,0,0,0,0,0
171070005,36,1,,1,1,1,0,0,0,0,0,0,0,1
171070006,16,1,2,1,0,,,,,,,,,
171080001,58,1,,1,0,1,0,0,0,0,0,0,0,0
171080002,57,0,,1,0,1,0,0,0,0,0,0,0,0
171080003,34,0,,1,0,,,,,,,1,0,0
171080004,31,1,,1,1,1,0,0,0,0,0,0,0,1
171080007,28,0,3,1,0,,,,,,,,,
171085101,38,1,3,1,0,,,,,,,,,
171100001,61,1,,1,0,0,0,0,0,1,0,0,0,0
171100002,52,0,,1,0,1,0,0,0,0,0,0,0,0
171100005,24,1,,1,0,0,0,0,0,1,0,1,0,0
171150002,77,0,,1,1,0,0,0,0,1,0,0,0,1
171150003,59,1,,1,0,1,0,0,0,0,0,0,0,0
171150004,57,0,,1,0,1,0,0,0,0,0,1,0,0
171150006,28,1,,1,1,1,0,0,0,0,0,0,0,1
171151102,39,0,,1,0,0,0,0,0,1,0,1,0,0
171151103,17,0,4,0,0,,,,,,,,,
171160003,43,0,,1,0,0,0,0,0,1,0,0,0,0
171160004,48,1,,1,1,0,0,0,0,1,0,0,0,1
171160005,23,0,3,1,0,,,,,,,0,0,0
171161104,20,1,3,1,1,,,,,,,,,
171165001,26,1,2,1,1,,,,,,,,,
171170001,57,0,,1,0,1,0,0,0,0,0,1,0,0
171170002,35,0,,1,0,,,,,,,0,0,0
171170003,77,0,,1,1,,,,,,,0,0,1
171170004,57,1,,1,1,1,0,0,0,0,0,0,0,1
171174101,42,1,,1,1,,,,,,,0,0,1
171180003,51,1,,1,1,1,0,0,0,0,0,0,0,1
171180004,51,0,,1,0,1,0,0,0,0,0,0,0,0
171190002,56,0,,1,0,0,0,0,0,1,0,1,0,0
171190003,36,1,,0,0,,,,,,,1,0,0
171190004,32,0,,1,0,0,0,0,0,1,0,1,0,0
171190006,31,0,2,1,0,,,,,,,,,
171190009,33,1,2,1,1,,,,,,,,,
171191103,36,0,,0,0,,,,,,,0,0,0
171191104,15,1,3,0,0,,,,,,,,,
171200002,46,0,,1,0,1,0,0,0,0,0,1,0,0
171200003,50,1,,,,,,,,,,,,
171200004,37,0,,1,0,1,0,0,0,0,0,0,0,0
171200005,24,1,3,1,1,1,0,0,0,0,0,0,0,1
171200007,31,1,,1,1,,,,,,,0,0,1
171200008,17,0,3,1,0,,,,,,,,,
171200009,46,1,2,1,0,,,,,,,,,
171205104,32,0,1,1,0,,,,,,,,,
171210001,56,1,,1,1,1,0,0,0,0,0,0,0,1
171210002,54,0,,1,0,1,0,0,0,0,0,0,0,0
171210003,33,0,,1,0,,,,,,,1,0,0
171210004,31,0,,1,0,,,,,,,1,0,0
171210006,26,1,,1,1,,,,,,,0,1,0
171210007,23,0,2,1,0,,,,,,,0,0,0
171210009,81,0,,1,0,,,,,,,0,0,0
171210013,34,1,,1,0,,,,,,,1,0,0
171214101,57,1,,1,1,,,,,,,0,1,0
171215302,29,0,,,,,,,,,,,,
171215401,27,1,2,1,0,,,,,,,,,
171220002,67,0,,1,0,1,0,0,0,0,0,0,0,0
171220003,47,0,,1,0,1,0,0,0,0,0,1,0,0
171220005,33,0,,0,0,0,1,0,0,0,0,0,0,0
171221103,48,1,,1,1,1,0,0,0,0,0,0,0,1
171223108,37,1,1,0,1,,,,,,,,,
171230001,62,1,,1,1,0,0,0,0,1,0,0,0,1
171230002,49,0,,1,0,1,0,0,0,0,0,0,0,0
171230003,30,0,,1,0,,,,,,,1,0,0
171230004,29,0,,1,0,,,,,,,1,0,0
171234104,30,1,1,1,0,,,,,,,,,
171235101,32,1,2,1,1,,,,,,,,,
171240002,82,0,,1,0,,,,,,,1,0,0
171240004,45,0,4,1,0,,,,,,,1,0,0
171240005,20,1,4,0,0,,,,,,,,,
171240006,16,1,3,1,0,,,,,,,,,
171250001,58,1,,1,0,1,0,0,0,0,0,1,0,0
171250002,45,0,,1,0,1,0,0,0,0,0,0,0,0
171250003,25,1,4,0,0,,,,,,,1,0,0
171250004,17,1,3,1,0,,,,,,,,,
171260002,40,0,,1,0,1,0,0,0,0,0,1,0,0
171260003,36,0,,1,0,,,,,,,1,0,0
171260004,17,0,3,1,0,,,,,,,,,
171260005,16,1,3,1,0,,,,,,,,,
171260006,43,1,,1,0,,,,,,,1,0,0
171260008,48,1,,1,0,1,0,0,0,0,0,1,0,0
171270001,48,1,,1,0,1,0,0,0,0,0,1,0,0
171270002,48,0,,1,0,1,0,0,0,0,0,1,0,0
171270003,26,0,,1,0,1,0,0,0,0,0,1,0,0
171270004,81,0,,1,1,,,,,,,0,0,1
171270005,16,1,2,1,1,,,,,,,,,
171270007,30,1,1,1,1,,,,,,,,,
171280001,55,1,,1,0,1,0,0,0,0,0,1,0,0
171280002,50,0,,1,0,1,0,0,0,0,0,1,0,0
171280003,28,0,,1,0,0,0,0,0,1,0,1,0,0
171280004,19,0,3,1,0,,,,,,,,,
171290004,47,1,,1,0,1,0,0,0,0,0,1,0,0
171290005,18,0,4,1,0,,,,,,,,,
171293103,15,1,3,1,0,,,,,,,,,
171300002,71,0,,1,0,0,0,0,0,1,0,1,0,0
172020002,64,1,,0,1,0,0,0,0,0,1,0,0,1
172020003,52,0,,0,0,0,1,0,0,0,0,0,0,0
172020005,24,0,3,0,0,,,,,,,1,0,0
172020006,15,1,,0,0,,,,,,,,,
172024102,62,0,,0,0,,,,,,,1,0,0
172025102,26,1,4,0,1,,,,,,,,,
172030001,81,0,,0,0,,,,,,,,,
172030002,45,1,,1,0,1,0,0,0,0,0,1,0,0
172030004,42,0,,1,0,1,0,0,0,0,0,1,0,0
172040001,67,1,,0,1,,,,,,,0,0,1
172040004,29,1,3,0,1,,,,,,,,,
172040008,37,0,,0,0,0,1,0,0,0,0,1,0,0
172040010,34,0,,,,,,,,,,,,
172045102,26,0,3,0,0,,,,,,,,,
172050001,49,1,,0,1,0,1,0,0,0,0,0,0,1
172050002,46,0,,0,0,0,1,0,0,0,0,0,0,0
172050003,21,0,4,0,0,,,,,,,,,
172050004,35,0,,1,0,1,0,0,0,0,0,1,0,0
172053103,44,1,,1,0,1,0,0,0,0,0,1,0,0
172060002,56,0,,0,0,0,1,0,0,0,0,1,0,0
172060003,34,1,,0,1,0,1,0,0,0,0,0,0,1
172060006,31,0,,0,0,0,1,0,0,0,0,1,0,0
172070002,61,0,,0,0,0,1,0,0,0,0,1,0,0
172070003,31,0,,1,0,,,,,,,1,0,0
172070004,29,0,,0,0,,,,,,,1,0,0
172070005,27,1,,0,1,0,0,0,0,0,1,0,0,1
172070006,23,0,3,0,0,0,1,0,0,0,0,1,0,0
172070008,61,1,,0,1,0,1,0,0,0,0,0,0,1
172070011,28,1,4,0,1,,,,,,,0,1,0
172070013,29,1,,,,,,,,,,,,
172100002,49,0,,0,0,0,1,0,0,0,0,1,0,0
172100003,23,0,4,0,0,0,1,0,0,0,0,1,0,0
172100006,63,0,,,,,,,,,,,,
172120001,67,1,,0,0,,,,,,,1,0,0
172120002,57,0,,0,0,0,1,0,0,0,0,1,0,0
172120004,36,1,,0,1,0,1,0,0,0,0,0,0,1
172120005,35,1,4,0,1,0,0,0,0,0,1,0,1,0
172120007,22,1,4,0,1,0,1,0,0,0,0,0,0,1
172150001,52,1,,0,1,,,,,,,0,0,1
172150003,36,1,,0,1,,,,,,,0,0,1
172150004,32,0,,0,0,0,1,0,0,0,0,0,0,0
172150010,37,0,,0,0,,,,,,,1,0,0
172160002,61,0,,0,0,,,,,,,,,
172160004,36,0,4,0,0,,,,,,,,,
172170001,54,1,,0,0,0,1,0,0,0,0,1,0,0
172170002,52,0,,0,0,0,1,0,0,0,0,1,0,0
172170003,28,1,4,0,0,0,0,0,0,0,1,1,0,0
172170004,27,1,4,0,0,,,,,,,1,0,0
172170005,22,1,4,0,0,0,0,0,0,0,1,1,0,0
172175102,28,0,4,0,0,,,,,,,,,
172180001,70,0,,0,0,0,1,0,0,0,0,1,0,0
172180003,37,1,,0,1,,,,,,,0,0,1
172184102,38,0,,0,0,,,,,,,0,0,0
172190003,38,0,,0,0,0,1,0,0,0,0,1,0,0
172190004,32,0,,0,0,0,0,0,1,0,0,1,0,0
172190005,28,0,,0,0,,,,,,,1,0,0
172190006,17,0,3,0,0,,,,,,,,,
172190007,48,1,,0,0,0,1,0,0,0,0,1,0,0
172190009,40,1,,0,1,0,1,0,0,0,0,0,1,0
172190010,40,0,,0,0,0,0,0,0,0,1,1,0,0
172190011,43,0,,0,1,0,1,0,0,0,0,0,1,0
172190012,18,1,2,1,1,,,,,,,,,
172191105,17,1,3,0,0,,,,,,,,,
172191107,31,1,,0,1,0,0,0,1,0,0,0,0,1
172193103,44,1,3,0,1,,,,,,,,,
172194102,33,1,3,0,1,,,,,,,,,
172195102,17,0,2,1,0,,,,,,,,,
172200001,58,1,,0,0,0,1,0,0,0,0,1,0,0
172200002,51,0,,0,0,0,1,0,0,0,0,1,0,0
172200003,32,1,4,0,0,,,,,,,,,
172200004,22,1,4,0,0,0,0,0,0,0,1,1,0,0
172200008,16,1,3,0,0,,,,,,,,,
172200009,32,0,4,0,0,,,,,,,,,
173010004,46,0,,1,0,1,0,0,0,0,0,1,0,0
173010005,26,0,2,1,0,1,0,0,0,0,0,1,0,0
173020002,84,0,,1,0,1,0,0,0,0,0,0,0,0
173030001,89,0,,1,0,1,0,0,0,0,0,1,0,0
173030002,51,0,,1,0,1,0,0,0,0,0,1,0,0
173030003,45,1,,1,1,1,0,0,0,0,0,0,0,1
173030006,34,0,,0,0,0,1,0,0,0,0,1,0,0
173030007,20,1,4,0,0,,,,,,,,,
173033102,39,0,,1,0,1,0,0,0,0,0,0,0,0
173033103,16,1,3,0,0,,,,,,,,,
173033305,44,1,,0,0,0,1,0,0,0,0,1,0,0
173040001,84,1,,1,0,,,,,,,1,0,0
173040002,71,0,,1,0,,,,,,,0,0,0
173040003,48,1,,1,0,1,0,0,0,0,0,1,0,0
173040004,44,1,,1,0,1,0,0,0,0,0,1,0,0
173040006,30,0,,1,0,1,0,0,0,0,0,1,0,0
173040008,22,1,3,0,1,,,,,,,0,0,1
173050001,53,1,,1,0,1,0,0,0,0,0,1,0,0
173050002,49,0,,1,0,1,0,0,0,0,0,0,0,0
173050003,23,0,3,1,0,0,0,0,0,1,0,1,0,0
173060001,60,1,,1,0,1,0,0,0,0,0,1,0,0
173060002,52,0,,1,0,1,0,0,0,0,0,1,0,0
173060003,31,1,4,0,0,0,0,0,0,0,1,1,0,0
173060004,22,1,4,1,1,0,0,0,0,1,0,0,0,1
173060005,18,0,4,0,0,,,,,,,,,
173065102,31,0,4,0,0,,,,,,,,,
173070001,77,1,,1,1,1,0,0,0,0,0,0,0,1
173070002,62,0,,1,0,1,0,0,0,0,0,0,0,0
173070004,39,0,,1,0,,,,,,,1,0,0
173070005,35,0,,1,0,1,0,0,0,0,0,1,0,0
173071103,45,1,,1,0,,,,,,,1,0,0
173073201,43,1,,1,0,1,0,0,0,0,0,1,0,0
173080001,54,1,,1,0,1,0,0,0,0,0,1,0,0
173080002,47,0,,1,0,1,0,0,0,0,0,1,0,0
173080004,20,0,4,0,0,,,,,,,,,
173080005,15,1,3,1,0,,,,,,,,,
173090003,48,1,,1,1,1,0,0,0,0,0,0,1,0
173090004,39,0,,1,0,1,0,0,0,0,0,0,0,0
173100002,59,0,,1,0,,,,,,,1,0,0
173110001,49,1,,1,0,1,0,0,0,0,0,1,0,0
173110002,46,0,4,1,0,1,0,0,0,0,0,1,0,0
173110003,23,1,4,0,0,,,,,,,1,0,0
173110005,18,0,4,0,0,,,,,,,,,
173120001,52,1,,0,0,0,1,0,0,0,0,1,0,0
173120003,21,1,3,0,1,,,,,,,,,
173130001,66,1,,0,1,0,1,0,0,0,0,0,0,1
173130002,57,0,,0,0,0,1,0,0,0,0,0,0,0
173140002,58,0,,1,0,1,0,0,0,0,0,1,0,0
173140003,40,1,,1,0,1,0,0,0,0,0,0,0,0
173140004,25,0,,1,0,,,,,,,1,0,0
173140007,59,1,,1,1,,,,,,,,,
173140008,48,0,1,1,0,,,,,,,,,
173143102,38,0,,1,0,1,0,0,0,0,0,1,0,0
173143103,19,0,2,0,0,,,,,,,,,
173144101,33,1,,1,1,,,,,,,0,0,1
173145201,27,1,3,0,0,,,,,,,,,
173150001,79,0,,1,0,,,,,,,1,0,0
173150002,59,0,,1,0,,,,,,,,,
173170001,51,0,,1,0,1,0,0,0,0,0,1,0,0
173170002,31,0,,1,0,,,,,,,1,0,0
173170003,72,1,,1,1,1,0,0,0,0,0,0,0,1
173170004,71,0,,1,0,,,,,,,0,0,0
173180001,85,1,,1,1,,,,,,,0,0,1
173180002,61,0,,1,0,1,0,0,0,0,0,0,0,0
173180003,36,1,,0,1,0,0,0,1,0,0,0,0,1
173180004,32,1,,0,1,,,,,,,0,0,1
173180005,27,1,3,1,1,,,,,,,0,1,0
173180006,40,0,,1,0,,,,,,,0,0,0
173180008,16,1,3,1,0,,,,,,,,,
173183106,30,0,,0,0,0,1,0,0,0,0,0,0,0
173184202,24,0,1,1,0,,,,,,,,,
173190002,35,1,,0,0,0,0,0,0,0,1,1,0,0
173193002,35,0,,0,0,0,1,0,0,0,0,1,0,0
173200001,56,1,,1,1,1,0,0,0,0,0,0,0,1
173200002,59,0,,1,0,1,0,0,0,0,0,0,0,0
173200005,27,1,4,0,0,,,,,,,,,
173200006,82,0,,1,0,,,,,,,,,
173200007,19,0,4,0,0,,,,,,,,,
173205102,27,0,4,0,0,,,,,,,,,
173210002,64,0,,1,0,1,0,0,0,0,0,1,0,0
173210003,46,1,,1,1,1,0,0,0,0,0,0,0,1
173210005,35,0,,1,0,0,0,1,0,0,0,1,0,0
173210007,20,1,3,0,0,,,,,,,,,
173211102,43,0,,1,0,1,0,0,0,0,0,0,0,0
173211104,16,1,3,1,0,,,,,,,,,
173213102,39,1,,1,1,,,,,,,0,0,1
173220001,65,0,,1,0,1,0,0,0,0,0,0,0,0
173230001,48,1,,1,0,1,0,0,0,0,0,1,0,0
173230002,43,0,,1,0,1,0,0,0,0,0,1,0,0
173230003,22,0,3,1,0,1,0,0,0,0,0,1,0,0
173230005,32,1,4,1,0,,,,,,,,,
173240001,59,0,,1,0,1,0,0,0,0,0,1,0,0
173250001,55,1,,1,1,1,0,0,0,0,0,0,0,1
173250002,51,0,,1,0,1,0,0,0,0,0,0,0,0
173250003,33,0,,1,0,1,0,0,0,0,0,0,0,0
173250004,33,0,,1,0,,,,,,,1,0,0
173254101,44,1,,1,1,,,,,,,0,0,1
173260001,69,1,,1,0,1,0,0,0,0,0,0,0,0
173260002,65,0,,1,0,1,0,0,0,0,0,1,0,0
173260003,42,0,,1,0,1,0,0,0,0,0,1,0,0
173260004,40,1,,1,1,,,,,,,0,0,1
173260005,37,1,,1,0,1,0,0,0,0,0,1,0,0
173260006,43,1,,1,1,1,0,0,0,0,0,0,0,1
173261104,17,0,3,1,0,,,,,,,,,
173270001,76,1,,1,0,1,0,0,0,0,0,1,0,0
173270002,61,0,,1,0,1,0,0,0,0,0,1,0,0
173270003,39,1,,1,0,1,0,0,0,0,0,1,0,0
173270004,36,0,,1,0,1,0,0,0,0,0,1,0,0
173270005,17,1,3,1,1,,,,,,,,,
173270006,40,1,,1,1,1,0,0,0,0,0,0,0,1
173270007,36,0,,1,0,1,0,0,0,0,0,1,0,0
173280001,47,1,,1,1,1,0,0,0,0,0,0,1,0
173280002,44,0,,1,0,1,0,0,0,0,0,0,0,0
173280003,27,0,3,0,0,,,,,,,1,0,0
173280005,40,1,,1,0,1,0,0,0,0,0,1,0,0
173281104,38,0,,1,0,1,0,0,0,0,0,0,0,0
173285102,28,1,3,0,1,,,,,,,,,
173290001,84,1,,1,0,1,0,0,0,0,0,1,0,0
173290002,74,0,,1,0,1,0,0,0,0,0,1,0,0
173290003,44,0,2,1,0,,,,,,,,,
173290005,31,0,,1,0,1,0,0,0,0,0,1,0,0
173290006,17,0,3,1,0,,,,,,,,,
173295101,54,1,,1,0,,,,,,,,,
173300001,86,1,,1,1,,,,,,,0,1,0
173300004,38,0,,1,0,1,0,0,0,0,0,1,0,0
173300005,36,1,1,1,1,,,,,,,,,
174020001,46,1,,0,1,,,,,,,,,
174020003,33,0,,0,0,,,,,,,0,0,0
174030001,73,1,,0,0,,,,,,,1,0,0
174030003,41,0,,0,0,0,1,0,0,0,0,0,0,0
174030004,39,0,,0,0,0,1,0,0,0,0,1,0,0
174030006,35,0,,0,0,,,,,,,1,0,0
174030007,39,1,,0,1,,,,,,,0,0,1
174030009,38,1,1,0,1,,,,,,,,,
174033101,51,1,,0,1,0,1,0,0,0,0,0,0,1
174040002,38,0,,0,0,,,,,,,0,0,0
174040003,27,0,2,0,0,0,1,0,0,0,0,1,0,0
174040004,19,0,3,0,0,,,,,,,,,
174040008,38,1,,,,,,,,,,,,
174045103,41,1,1,0,1,,,,,,,,,
174050001,65,1,,0,0,0,1,0,0,0,0,1,0,0
174050002,57,0,,0,0,0,1,0,0,0,0,1,0,0
174050003,38,0,,1,0,1,0,0,0,0,0,1,0,0
174050004,32,1,,0,0,0,1,0,0,0,0,0,0,0
174050005,28,0,4,0,0,,,,,,,1,0,0
174050006,74,0,,,,0,1,0,0,0,0,,,
174053102,40,1,4,1,1,1,0,0,0,0,0,0,0,1
174054103,35,1,4,0,1,,,,,,,,,
174060001,60,0,,0,0,0,0,0,0,0,1,1,0,0
174060002,39,1,,0,1,0,1,0,0,0,0,0,0,1
174060003,37,1,,0,1,,,,,,,0,0,1
174060004,33,1,,0,1,,,,,,,0,0,1
174060005,30,0,,0,0,0,0,0,0,0,1,0,0,0
174060006,81,0,,0,0,,,,,,,1,0,0
174060008,31,0,,0,0,,,,,,,0,0,0
174060011,37,1,2,0,1,,,,,,,,,
174063104,35,0,,0,0,0,1,0,0,0,0,0,0,0
174065103,23,0,1,0,0,,,,,,,,,
174080005,40,1,,1,1,,,,,,,,,
174080006,36,0,,1,0,1,0,0,0,0,0,1,0,0
174080007,16,1,2,1,0,,,,,,,,,
174100003,45,1,,0,1,0,1,0,0,0,0,0,0,1
174100004,42,0,,0,0,0,1,0,0,0,0,0,0,0
174100005,17,1,3,0,0,,,,,,,,,
174110001,49,1,,0,0,0,1,0,0,0,0,1,0,0
174110002,44,0,,0,0,0,1,0,0,0,0,1,0,0
174110003,24,1,,0,1,0,1,0,0,0,0,0,0,1
174110004,18,0,1,0,0,,,,,,,,,
174120001,61,0,,0,0,0,1,0,0,0,0,0,0,0
174120002,49,1,,1,0,1,0,0,0,0,0,1,0,0
174120003,32,0,,0,0,,,,,,,,,
174120004,28,0,4,0,0,,,,,,,,,
174123104,37,0,,1,0,1,0,0,0,0,0,1,0,0
174130001,51,1,,0,1,0,1,0,0,0,0,0,0,1
174130002,46,0,4,0,0,0,1,0,0,0,0,0,0,0
174130003,23,1,4,0,0,0,0,0,0,0,1,1,0,0
174140002,60,0,,0,0,,,,,,,1,0,0
174140003,36,1,,0,0,,,,,,,1,0,0
174140004,32,1,,0,0,,,,,,,,,
174140005,37,0,,0,0,0,1,0,0,0,0,1,0,0
174140006,41,1,,0,1,0,1,0,0,0,0,0,0,1
174140010,85,0,,0,0,,,,,,,,,
174145102,26,0,1,0,0,,,,,,,,,
174145202,26,0,1,0,0,,,,,,,,,
174160001,53,1,,0,1,,,,,,,,,
174160002,50,0,,0,0,0,1,0,0,0,0,0,0,0
174160003,29,1,1,0,1,,,,,,,,,
174160004,26,1,,0,1,,,,,,,0,0,1
174160005,18,0,,0,0,,,,,,,,,
174165103,21,0,2,0,0,,,,,,,,,
174165204,23,0,1,0,0,,,,,,,,,
174170002,65,0,,0,0,0,1,0,0,0,0,0,0,0
174170003,44,1,,0,0,,,,,,,,,
174170004,40,0,,0,0,0,1,0,0,0,0,1,0,0
174170005,38,1,,0,0,,,,,,,1,0,0
174170006,33,0,,0,0,,,,,,,1,0,0
174170007,27,1,,0,0,0,1,0,0,0,0,1,0,0
174170008,25,1,,0,0,0,1,0,0,0,0,0,0,0
174170009,43,1,,0,0,0,1,0,0,0,0,1,0,0
174170015,39,0,,0,0,,,,,,,1,0,0
174170016,39,1,,0,0,,,,,,,1,0,0
174170018,20,0,1,0,0,,,,,,,,,
174173102,38,0,,0,0,0,1,0,0,0,0,1,0,0
174180001,58,1,,0,1,0,1,0,0,0,0,0,0,1
174180002,46,0,,0,0,0,1,0,0,0,0,0,0,0
174180003,32,0,,0,0,,,,,,,1,0,0
174180004,30,1,,0,1,,,,,,,0,0,1
174180005,26,0,2,0,0,,,,,,,0,0,0
174180006,16,0,1,0,0,,,,,,,,,
174180009,37,1,,0,0,,,,,,,,,
174185202,24,0,,,,,,,,,,,,
174185301,29,1,,0,1,,,,,,,,,
174190004,39,1,1,0,1,,,,,,,,,
174190005,33,0,2,0,0,,,,,,,,,
174200001,74,1,,0,1,,,,,,,0,0,1
174200003,41,0,,0,0,0,1,0,0,0,0,1,0,0
174200004,39,1,,0,1,,,,,,,0,1,0
174200005,32,1,,0,1,,,,,,,0,0,1
174200006,29,0,,0,0,0,1,0,0,0,0,0,0,0
174200007,47,1,,0,1,0,1,0,0,0,0,0,0,1
174200008,21,0,1,0,0,,,,,,,,,
174200012,32,1,,,,,,,,,,,,
174201112,32,1,1,0,1,,,,,,,,,
174204102,30,0,,0,0,,,,,,,0,0,0
174204202,27,0,,0,0,,,,,,,0,0,0
175010001,50,1,,1,0,1,0,0,0,0,0,1,0,0
175010002,44,0,,1,0,1,0,0,0,0,0,1,0,0
175010003,26,0,,1,0,,,,,,,1,0,0
175010004,19,1,2,1,1,,,,,,,,,
175010006,34,1,,1,1,,,,,,,0,0,1
175020001,64,1,,1,1,1,0,0,0,0,0,0,1,0
175020002,60,0,,1,0,1,0,0,0,0,0,0,0,0
175020003,40,1,,1,1,,,,,,,,,
175020004,28,0,,1,0,,,,,,,1,0,0
175030001,81,1,,1,1,,,,,,,0,0,1
175030003,44,0,,1,0,1,0,0,0,0,0,0,0,0
175030004,50,1,,1,1,1,0,0,0,0,0,0,0,1
175030006,23,0,3,1,0,0,0,0,0,1,0,1,0,0
175030007,49,1,,1,0,0,0,0,0,1,0,1,0,0
175030008,36,0,,1,0,1,0,0,0,0,0,0,0,0
175031107,33,1,,,,,,,,,,,,
175040002,56,1,,1,0,,,,,,,,,
175040003,36,0,,1,0,1,0,0,0,0,0,1,0,0
175040005,39,1,,1,1,,,,,,,,,
175050001,69,1,,1,1,1,0,0,0,0,0,0,0,1
175050002,57,0,,1,0,1,0,0,0,0,0,0,0,0
175050003,38,0,,1,0,1,0,0,0,0,0,1,0,0
175050004,24,1,,1,1,,,,,,,,,
175055102,21,0,2,1,0,,,,,,,,,
175060002,50,0,,1,0,1,0,0,0,0,0,1,0,0
175060003,34,0,,1,0,0,0,0,0,1,0,1,0,0
175060004,27,1,,1,1,,,,,,,,,
175060005,43,1,,1,1,1,0,0,0,0,0,0,0,1
175065102,21,0,2,1,0,,,,,,,,,
175070001,87,1,,1,1,,,,,,,0,1,0
175070002,77,0,,1,0,,,,,,,0,0,0
175070003,37,1,,1,0,,,,,,,1,0,0
175071104,38,0,2,1,0,,,,,,,,,
175071105,19,1,,1,1,,,,,,,,,
175075102,28,0,2,1,0,,,,,,,,,
175080001,51,1,,1,0,1,0,0,0,0,0,1,0,0
175080002,38,0,3,1,0,1,0,0,0,0,0,1,0,0
175080003,22,1,3,0,1,,,,,,,0,0,1
175080004,18,0,3,0,0,,,,,,,,,
175090001,58,1,,1,1,1,0,0,0,0,0,0,0,1
175090002,49,0,,1,0,1,0,0,0,0,0,0,0,0
175090003,30,0,,1,0,1,0,0,0,0,0,1,0,0
175090004,24,1,,1,1,,,,,,,0,0,1
175090007,32,1,,1,1,,,,,,,,,
175095102,17,0,2,1,0,,,,,,,,,
175100002,60,0,,1,0,1,0,0,0,0,0,0,0,0
175100004,29,0,,1,0,1,0,0,0,0,0,1,0,0
175100006,35,1,,1,1,,,,,,,0,0,1
175110001,67,1,,1,0,1,0,0,0,0,0,1,0,0
175110002,57,0,,1,0,1,0,0,0,0,0,0,0,0
175110003,35,0,,,,,,,,,,,,
175110004,32,0,,1,0,,,,,,,0,0,0
175110005,28,0,,0,0,,,,,,,1,0,0
175110007,27,0,,1,0,,,,,,,1,0,0
175114203,37,1,,1,1,,,,,,,,,
175114302,30,1,3,0,1,,,,,,,,,
175120002,61,0,,1,0,1,0,0,0,0,0,0,0,0
175120003,41,0,3,1,0,1,0,0,0,0,0,1,0,0
175120004,19,0,4,0,0,,,,,,,,,
175130001,66,1,,1,1,1,0,0,0,0,0,0,0,1
175130002,58,0,,1,0,1,0,0,0,0,0,0,0,0
175130003,84,0,,1,0,,,,,,,1,0,0
175130004,29,0,,1,0,,,,,,,1,0,0
175135101,34,1,2,1,1,,,,,,,,,
175140003,46,0,,1,0,1,0,0,0,0,0,1,0,0
175140004,38,1,,0,0,0,1,0,0,0,0,1,0,0
175140005,28,0,,1,0,,,,,,,1,0,0
175143101,52,1,,1,1,1,0,0,0,0,0,0,0,1
175143103,15,1,2,1,1,,,,,,,,,
